accX,accY,accZ,gyrX,gyrY,gyrZ
5743,15112,2126,-128,53,35
5727,15109,2137,-130,46,22
5727,15109,2137,-130,46,22
5727,15109,2137,-130,46,22
5733,15108,2120,-93,93,20
5733,15108,2120,-93,93,20
5731,15111,2129,-97,109,10
5731,15111,2129,-97,109,10
5731,15111,2129,-97,109,10
5731,15111,2129,-97,109,10
5732,15094,2107,-117,65,0
5732,15094,2107,-117,65,0
5732,15094,2107,-117,65,0
5720,15104,2135,-144,43,-5
5720,15104,2135,-144,43,-5
5727,15104,2138,-154,47,3
5727,15104,2138,-154,47,3
5727,15104,2138,-154,47,3
5727,15104,2138,-154,47,3
5727,15104,2138,-154,47,3
5727,15104,2138,-154,47,3
5728,15110,2141,-167,51,25
5742,15100,2123,-168,36,39
5742,15100,2123,-168,36,39
5742,15108,2134,-162,47,40
5742,15108,2134,-162,47,40
5742,15108,2134,-162,47,40
5742,15108,2134,-162,47,40
5756,15084,2159,-152,60,39
5756,15084,2159,-152,60,39
5756,15084,2159,-152,60,39
5741,15115,2202,-155,52,28
5741,15115,2202,-155,52,28
5731,15110,2259,-924,158,-162
5731,15110,2259,-924,158,-162
5731,15110,2259,-924,158,-162
5731,15110,2259,-924,158,-162
5731,15110,2259,-924,158,-162
5731,15110,2259,-924,158,-162
5517,15111,2175,-812,-309,-11
5576,15145,2178,-652,-321,7
5576,15145,2178,-652,-321,7
5576,15145,2178,-652,-321,7
5576,15145,2178,-652,-321,7
5640,15128,2201,-571,-142,0
5640,15128,2201,-571,-142,0
5708,15144,2172,-442,133,-7
5708,15144,2172,-442,133,-7
5708,15144,2172,-442,133,-7
5743,15105,2228,-72,88,98
5743,15105,2228,-72,88,98
5762,15096,2296,54,70,95
5762,15096,2296,54,70,95
5762,15096,2296,54,70,95
5762,15096,2296,54,70,95
5795,15081,2269,64,120,75
5795,15081,2269,64,120,75
5795,15081,2269,64,120,75
5804,15096,2238,5,114,90
5804,15096,2238,5,114,90
5777,15079,2218,-11,104,59
5777,15079,2218,-11,104,59
5777,15079,2218,-11,104,59
5777,15079,2218,-11,104,59
5768,15067,2198,-48,113,61
5768,15067,2198,-48,113,61
5768,15067,2198,-48,113,61
5784,15064,2156,-81,127,73
5784,15064,2156,-81,127,73
5784,15064,2156,-81,127,73
5784,15064,2156,-81,127,73
5791,15068,2132,-118,112,55
5791,15068,2132,-118,112,55
5788,15074,2104,-141,71,41
5788,15074,2104,-141,71,41
5788,15074,2104,-141,71,41
5760,15100,2114,-155,59,40
5760,15100,2114,-155,59,40
5760,15100,2114,-155,59,40
5760,15100,2114,-155,59,40
5762,15076,2112,-165,77,47
5762,15076,2112,-165,77,47
5780,15084,2085,-173,65,53
5780,15084,2085,-173,65,53
5780,15084,2085,-173,65,53
5803,15069,2106,-173,33,40
5803,15069,2106,-173,33,40
5804,15093,2118,-165,39,33
5804,15093,2118,-165,39,33
5804,15093,2118,-165,39,33
5804,15093,2118,-165,39,33
5804,15093,2118,-165,39,33
5800,15088,2131,-170,55,18
5800,15088,2131,-170,55,18
5800,15088,2131,-170,55,18
5800,15088,2131,-170,55,18
5800,15088,2131,-170,55,18
5814,15064,2124,-148,63,6
5814,15064,2124,-148,63,6
5814,15064,2124,-148,63,6
5814,15064,2124,-148,63,6
5814,15064,2124,-148,63,6
5814,15064,2124,-148,63,6
5814,15064,2124,-148,63,6
5761,15096,2154,-132,30,-8
5761,15096,2154,-132,30,-8
5761,15096,2154,-132,30,-8
5761,15096,2154,-132,30,-8
5761,15120,2132,-73,42,0
5761,15120,2132,-73,42,0
5761,15120,2132,-73,42,0
5761,15120,2132,-73,42,0
5761,15120,2132,-73,42,0
5757,15120,2112,-47,81,23
5757,15120,2112,-47,81,23
5757,15120,2112,-47,81,23
5757,15120,2112,-47,81,23
